source_node	target_node	Source Node Attribute	Target Node Attribute
STARD4-AS1	Q92900	lncRNA	protein
EPB41L4A-AS1	Q92900	lncRNA	protein
P4HA2-AS1	Q92900	lncRNA	protein
TRPC7-AS1	Q92900	lncRNA	protein
AC005592.1	Q92900	lncRNA	protein
SAP30L-AS1	Q92900	lncRNA	protein
CTC-338M12.4	Q92900	lncRNA	protein
E2F3-IT1	Q92900	lncRNA	protein
HCG11	Q92900	lncRNA	protein
HLA-DQB1-AS1	Q92900	lncRNA	protein
TDRG1	Q92900	lncRNA	protein
LINC00951	Q92900	lncRNA	protein
KCNQ5-IT1	Q92900	lncRNA	protein
SNHG5	Q92900	lncRNA	protein
UFL1-AS1	Q92900	lncRNA	protein
BVES-AS1	Q92900	lncRNA	protein
LINC00222	Q92900	lncRNA	protein
TRAF3IP2-AS1	Q92900	lncRNA	protein
STXBP5-AS1	Q92900	lncRNA	protein
RPS6KA2-IT1	Q92900	lncRNA	protein
LINC00242	Q92900	lncRNA	protein
LINC00574	Q92900	lncRNA	protein
AC093734.1	Q92900	lncRNA	protein
PSMG3-AS1	Q92900	lncRNA	protein
AC092171.4	Q92900	lncRNA	protein
HOTAIRM1	Q92900	lncRNA	protein
HOXA-AS2	Q92900	lncRNA	protein
HOXA-AS3	Q92900	lncRNA	protein
HOXA11-AS	Q92900	lncRNA	protein
AC004009.3	Q92900	lncRNA	protein
NPSR1-AS1	Q92900	lncRNA	protein
LINC00265	Q92900	lncRNA	protein
INHBA-AS1	Q92900	lncRNA	protein
SNHG15	Q92900	lncRNA	protein
AC073325.1	Q92900	lncRNA	protein
MAGI2-AS3	Q92900	lncRNA	protein
AC003988.1	Q92900	lncRNA	protein
STEAP2-AS1	Q92900	lncRNA	protein
AC006378.2	Q92900	lncRNA	protein
DLX6-AS1	Q92900	lncRNA	protein
LHFPL3-AS1	Q92900	lncRNA	protein
AC073130.3	Q92900	lncRNA	protein
ST7-OT4	Q92900	lncRNA	protein
ST7-AS2	Q92900	lncRNA	protein
FEZF1-AS1	Q92900	lncRNA	protein
AC015987.1	Q92900	lncRNA	protein
AC024084.1	Q92900	lncRNA	protein
WEE2-AS1	Q92900	lncRNA	protein
ATP6V0E2-AS1	Q92900	lncRNA	protein
AC009403.2	Q92900	lncRNA	protein
AC006372.4	Q92900	lncRNA	protein
LINC00689	Q92900	lncRNA	protein
GS1-24F4.2	Q92900	lncRNA	protein
FAM66D	Q92900	lncRNA	protein
EXTL3-AS1	Q92900	lncRNA	protein
LINC00589	Q92900	lncRNA	protein
NRG1-IT1	Q92900	lncRNA	protein
AC026904.1	Q92900	lncRNA	protein
LINC00968	Q92900	lncRNA	protein
AC022182.1	Q92900	lncRNA	protein
SNHG6	Q92900	lncRNA	protein
CASC9	Q92900	lncRNA	protein
ZFHX4-AS1	Q92900	lncRNA	protein
LINC00534	Q92900	lncRNA	protein
LINC00535	Q92900	lncRNA	protein
LINC00536	Q92900	lncRNA	protein
FER1L6-AS2	Q92900	lncRNA	protein
PVT1	Q92900	lncRNA	protein
CCDC26	Q92900	lncRNA	protein
AC083843.1	Q92900	lncRNA	protein
AC084125.4	Q92900	lncRNA	protein
CDKN2B-AS1	Q92900	lncRNA	protein
PGM5-AS1	Q92900	lncRNA	protein
LINC00476	Q92900	lncRNA	protein
C9orf147	Q92900	lncRNA	protein
MIR600HG	Q92900	lncRNA	protein
MIR181A2HG	Q92900	lncRNA	protein
SNHG7	Q92900	lncRNA	protein
PHKA2-AS1	Q92900	lncRNA	protein
CASK-AS1	Q92900	lncRNA	protein
ZNF674-AS1	Q92900	lncRNA	protein
SPIN4-AS1	Q92900	lncRNA	protein
TSIX	Q92900	lncRNA	protein
XIST	Q92900	lncRNA	protein
JPX	Q92900	lncRNA	protein
DIAPH2-AS1	Q92900	lncRNA	protein
LINC00630	Q92900	lncRNA	protein
TCEAL3-AS1	Q92900	lncRNA	protein
SPANXA2-OT1	Q92900	lncRNA	protein
FMR1-AS1	Q92900	lncRNA	protein
LINC00894	Q92900	lncRNA	protein
TMLHE-AS1	Q92900	lncRNA	protein
LINC00273	Q86U44	lncRNA	protein
FAM87B	P35637	lncRNA	protein
LINC00115	P35637	lncRNA	protein
LINC00982	P35637	lncRNA	protein
CAMTA1-IT1	P35637	lncRNA	protein
ENO1-AS1	P35637	lncRNA	protein
MTOR-AS1	P35637	lncRNA	protein
TMEM51-AS1	P35637	lncRNA	protein
PINK1-AS	P35637	lncRNA	protein
LINC00339	P35637	lncRNA	protein
CDC42-IT1	P35637	lncRNA	protein
ZBTB40-IT1	P35637	lncRNA	protein
MDS2	P35637	lncRNA	protein
SNHG3	P35637	lncRNA	protein
SNHG12	P35637	lncRNA	protein
MATN1-AS1	P35637	lncRNA	protein
AL513327.1	P35637	lncRNA	protein
ZMYM4-AS1	P35637	lncRNA	protein
SLC2A1-AS1	P35637	lncRNA	protein
SZT2-AS1	P35637	lncRNA	protein
HYI-AS1	P35637	lncRNA	protein
KDM4A-AS1	P35637	lncRNA	protein
ERI3-IT1	P35637	lncRNA	protein
MKNK1-AS1	P35637	lncRNA	protein
EFCAB14-AS1	P35637	lncRNA	protein
CYP4A22-AS1	P35637	lncRNA	protein
AGBL4-IT1	P35637	lncRNA	protein
GNG12-AS1	P35637	lncRNA	protein
ZRANB2-AS2	P35637	lncRNA	protein
NEGR1-IT1	P35637	lncRNA	protein
NEXN-AS1	P35637	lncRNA	protein
TTLL7-IT1	P35637	lncRNA	protein
DPYD-AS1	P35637	lncRNA	protein
DPYD-IT1	P35637	lncRNA	protein
DPYD-AS2	P35637	lncRNA	protein
MIR137HG	P35637	lncRNA	protein
VAV3-AS1	P35637	lncRNA	protein
LAMTOR5-AS1	P35637	lncRNA	protein
KCND3-IT1	P35637	lncRNA	protein
KCND3-AS1	P35637	lncRNA	protein
AP4B1-AS1	P35637	lncRNA	protein
WARS2-IT1	P35637	lncRNA	protein
LINC00622	P35637	lncRNA	protein
LINC00624	P35637	lncRNA	protein
AL450992.2	P35637	lncRNA	protein
FLG-AS1	P35637	lncRNA	protein
UBE2Q1-AS1	P35637	lncRNA	protein
RUSC1-AS1	P35637	lncRNA	protein
ASH1L-IT1	P35637	lncRNA	protein
ASH1L-AS1	P35637	lncRNA	protein
RGS5	P35637	lncRNA	protein
LINC00626	P35637	lncRNA	protein
LINC00970	P35637	lncRNA	protein
AL021068.1	P35637	lncRNA	protein
DNM3-IT1	P35637	lncRNA	protein
DNM3OS	P35637	lncRNA	protein
RC3H1-IT1	P35637	lncRNA	protein
RABGAP1L-IT1	P35637	lncRNA	protein
TNR-IT1	P35637	lncRNA	protein
RASAL2-AS1	P35637	lncRNA	protein
SMG7-AS1	P35637	lncRNA	protein
MIR181A1HG	P35637	lncRNA	protein
IPO9-AS1	P35637	lncRNA	protein
MIR205HG	P35637	lncRNA	protein
SERTAD4-AS1	P35637	lncRNA	protein
KCNH1-IT1	P35637	lncRNA	protein
LINC00467	P35637	lncRNA	protein
PROX1-AS1	P35637	lncRNA	protein
ITPKB-IT1	P35637	lncRNA	protein
ITPKB-AS1	P35637	lncRNA	protein
SNAP47-AS1	P35637	lncRNA	protein
LINC00582	P35637	lncRNA	protein
DISC1-IT1	P35637	lncRNA	protein
LINC00184	P35637	lncRNA	protein
LYST-AS1	P35637	lncRNA	protein
CHRM3-AS2	P35637	lncRNA	protein
CHRM3-AS1	P35637	lncRNA	protein
AKT3-IT1	P35637	lncRNA	protein
SMYD3-IT1	P35637	lncRNA	protein
IDI2-AS1	P35637	lncRNA	protein
ADARB2-AS1	P35637	lncRNA	protein
LINC00701	P35637	lncRNA	protein
PITRM1-AS1	P35637	lncRNA	protein
CALML3-AS1	P35637	lncRNA	protein
LINC00707	P35637	lncRNA	protein
SFTA1P	P35637	lncRNA	protein
LINC00710	P35637	lncRNA	protein
CELF2-AS2	P35637	lncRNA	protein
PROSER2-AS1	P35637	lncRNA	protein
VIM-AS1	P35637	lncRNA	protein
ST8SIA6-AS1	P35637	lncRNA	protein
SLC39A12-AS1	P35637	lncRNA	protein
GPR158-AS1	P35637	lncRNA	protein
WAC-AS1	P35637	lncRNA	protein
ZEB1-AS1	P35637	lncRNA	protein
LINC00839	P35637	lncRNA	protein
ZNF32-AS3	P35637	lncRNA	protein
ZNF32-AS1	P35637	lncRNA	protein
ZNF32-AS2	P35637	lncRNA	protein
LINC00840	P35637	lncRNA	protein
TMEM72-AS1	P35637	lncRNA	protein
LINC00842	P35637	lncRNA	protein
ARHGAP22-IT1	P35637	lncRNA	protein
FAM170B-AS1	P35637	lncRNA	protein
PRKG1-AS1	P35637	lncRNA	protein
LINC00844	P35637	lncRNA	protein
LINC00845	P35637	lncRNA	protein
UNC5B-AS1	P35637	lncRNA	protein
AC022400.1	P35637	lncRNA	protein
ZNF503-AS1	P35637	lncRNA	protein
ZNF503-AS2	P35637	lncRNA	protein
DLG5-AS1	P35637	lncRNA	protein
LINC00856	P35637	lncRNA	protein
ZMIZ1-AS1	P35637	lncRNA	protein
TMEM254-AS1	P35637	lncRNA	protein
LINC00857	P35637	lncRNA	protein
NUTM2A-AS1	P35637	lncRNA	protein
LINC00863	P35637	lncRNA	protein
ACTA2-AS1	P35637	lncRNA	protein
LINC00865	P35637	lncRNA	protein
PLCE1-AS1	P35637	lncRNA	protein
ENTPD1-AS1	P35637	lncRNA	protein
LINC00866	P35637	lncRNA	protein
DNMBP-AS1	P35637	lncRNA	protein
AL139819.1	P35637	lncRNA	protein
KCNIP2-AS1	P35637	lncRNA	protein
SORCS3-AS1	P35637	lncRNA	protein
PDCD4-AS1	P35637	lncRNA	protein
EMX2OS	P35637	lncRNA	protein
CASC2	P35637	lncRNA	protein
LINC00867	P35637	lncRNA	protein
WDR11-AS1	P35637	lncRNA	protein
FANK1-AS1	P35637	lncRNA	protein
LINC00601	P35637	lncRNA	protein
AC069287.1	P35637	lncRNA	protein
MIR210HG	P35637	lncRNA	protein
AP006621.5	P35637	lncRNA	protein
KRTAP5-AS1	P35637	lncRNA	protein
MRPL23-AS1	P35637	lncRNA	protein
H19	P35637	lncRNA	protein
KCNQ1OT1	P35637	lncRNA	protein
KCNQ1-AS1	P35637	lncRNA	protein
CARS-AS1	P35637	lncRNA	protein
TMEM9B-AS1	P35637	lncRNA	protein
SBF2-AS1	P35637	lncRNA	protein
MRVI1-AS1	P35637	lncRNA	protein
ZBED5-AS1	P35637	lncRNA	protein
LINC00958	P35637	lncRNA	protein
FAR1-IT1	P35637	lncRNA	protein
NAV2-IT1	P35637	lncRNA	protein
NAV2-AS5	P35637	lncRNA	protein
NAV2-AS4	P35637	lncRNA	protein
NAV2-AS3	P35637	lncRNA	protein
NAV2-AS2	P35637	lncRNA	protein
NAV2-AS1	P35637	lncRNA	protein
BDNF-AS	P35637	lncRNA	protein
LINC00678	P35637	lncRNA	protein
ALKBH3-AS1	P35637	lncRNA	protein
LRP4-AS1	P35637	lncRNA	protein
AP000442.1	P35637	lncRNA	protein
SNHG1	P35637	lncRNA	protein
NEAT1	P35637	lncRNA	protein
SSSCA1-AS1	P35637	lncRNA	protein
ANO1-AS1	P35637	lncRNA	protein
SHANK2-AS1	P35637	lncRNA	protein
SHANK2-AS2	P35637	lncRNA	protein
ARAP1-AS1	P35637	lncRNA	protein
ARAP1-AS2	P35637	lncRNA	protein
AP002381.2	P35637	lncRNA	protein
AP001372.2	P35637	lncRNA	protein
AP001189.4	P35637	lncRNA	protein
RSF1-IT2	P35637	lncRNA	protein
RSF1-IT1	P35637	lncRNA	protein
KCTD21-AS1	P35637	lncRNA	protein
RAB30-AS1	P35637	lncRNA	protein
AP000857.2	P35637	lncRNA	protein
GRM5-AS1	P35637	lncRNA	protein
DISC1FP1	P35637	lncRNA	protein
SCARNA9	P35637	lncRNA	protein
JRKL-AS1	P35637	lncRNA	protein
ALG9-IT1	P35637	lncRNA	protein
NCAM1-AS1	P35637	lncRNA	protein
AP000462.3	P35637	lncRNA	protein
AP000462.2	P35637	lncRNA	protein
AP000462.1	P35637	lncRNA	protein
AP000797.3	P35637	lncRNA	protein
LINC00900	P35637	lncRNA	protein
AP000770.1	P35637	lncRNA	protein
AP001007.1	P35637	lncRNA	protein
KIRREL3-AS1	P35637	lncRNA	protein
KIRREL3-AS2	P35637	lncRNA	protein
AP003025.2	P35637	lncRNA	protein
NTM-IT	P35637	lncRNA	protein
OPCML-IT2	P35637	lncRNA	protein
OPCML-IT1	P35637	lncRNA	protein
LINC00940	P35637	lncRNA	protein
CACNA1C-IT1	P35637	lncRNA	protein
CACNA1C-AS4	P35637	lncRNA	protein
CACNA1C-IT3	P35637	lncRNA	protein
CACNA1C-AS3	P35637	lncRNA	protein
CACNA1C-AS2	P35637	lncRNA	protein
CACNA1C-AS1	P35637	lncRNA	protein
TSPAN9-IT1	P35637	lncRNA	protein
CD27-AS1	P35637	lncRNA	protein
C1RL-AS1	P35637	lncRNA	protein
LINC00937	P35637	lncRNA	protein
A2ML1-AS1	P35637	lncRNA	protein
LINC00612	P35637	lncRNA	protein
A2M-AS1	P35637	lncRNA	protein
LINC00987	P35637	lncRNA	protein
RERG-IT1	P35637	lncRNA	protein
RERG-AS1	P35637	lncRNA	protein
RASSF8-AS1	P35637	lncRNA	protein
OVCH1-AS1	P35637	lncRNA	protein
LINC00941	P35637	lncRNA	protein
DDX11-AS1	P35637	lncRNA	protein
DENND5B-AS1	P35637	lncRNA	protein
PCED1B-AS1	P35637	lncRNA	protein
BCDIN3D-AS1	P35637	lncRNA	protein
C12orf80	P35637	lncRNA	protein
LINC00592	P35637	lncRNA	protein
IFNG-AS1	P35637	lncRNA	protein
TRHDE-AS1	P35637	lncRNA	protein
CLLU1	P35637	lncRNA	protein
SOCS2-AS1	P35637	lncRNA	protein
RMST	P35637	lncRNA	protein
TMPO-AS1	P35637	lncRNA	protein
USP30-AS1	P35637	lncRNA	protein
FAM222A-AS1	P35637	lncRNA	protein
MAPKAPK5-AS1	P35637	lncRNA	protein
PXN-AS1	P35637	lncRNA	protein
AC156455.1	P35637	lncRNA	protein
LINC00943	P35637	lncRNA	protein
LINC00944	P35637	lncRNA	protein
LINC00507	P35637	lncRNA	protein
AL512652.1	P35637	lncRNA	protein
LATS2-AS1	P35637	lncRNA	protein
ZDHHC20-IT1	P35637	lncRNA	protein
LINC00621	P35637	lncRNA	protein
SACS-AS1	P35637	lncRNA	protein
LINC00327	P35637	lncRNA	protein
SPATA13	P35637	lncRNA	protein
SPATA13-AS1	P35637	lncRNA	protein
WASF3-AS1	P35637	lncRNA	protein
USP12-AS1	P35637	lncRNA	protein
USP12-AS2	P35637	lncRNA	protein
PAN3-AS1	P35637	lncRNA	protein
MTUS2-AS2	P35637	lncRNA	protein
MTUS2-AS1	P35637	lncRNA	protein
LINC00544	P35637	lncRNA	protein
LINC00365	P35637	lncRNA	protein
LINC00427	P35637	lncRNA	protein
LINC00426	P35637	lncRNA	protein
LINC00398	P35637	lncRNA	protein
TEX26-AS1	P35637	lncRNA	protein
FRY-AS1	P35637	lncRNA	protein
LINC00423	P35637	lncRNA	protein
STARD13-IT1	P35637	lncRNA	protein
STARD13-AS	P35637	lncRNA	protein
LINC00457	P35637	lncRNA	protein
LINC00571	P35637	lncRNA	protein
LINC00366	P35637	lncRNA	protein
FREM2-AS1	P35637	lncRNA	protein
LINC00332	P35637	lncRNA	protein
ENOX1-AS2	P35637	lncRNA	protein
ENOX1-AS1	P35637	lncRNA	protein
LINC00284	P35637	lncRNA	protein
SMIM2-AS1	P35637	lncRNA	protein
SMIM2-IT1	P35637	lncRNA	protein
TPT1-AS1	P35637	lncRNA	protein
SLC25A30-AS1	P35637	lncRNA	protein
CPB2-AS1	P35637	lncRNA	protein
HTR2A-AS1	P35637	lncRNA	protein
SUCLA2-AS1	P35637	lncRNA	protein
MED4-AS1	P35637	lncRNA	protein
DLEU2	P35637	lncRNA	protein
DLEU1	P35637	lncRNA	protein
DLEU7-AS1	P35637	lncRNA	protein
RNASEH2B-AS1	P35637	lncRNA	protein
INTS6-AS1	P35637	lncRNA	protein
DIAPH3-AS2	P35637	lncRNA	protein
LINC00395	P35637	lncRNA	protein
LINC00355	P35637	lncRNA	protein
PCDH9-AS1	P35637	lncRNA	protein
PCDH9-AS2	P35637	lncRNA	protein
PCDH9-AS3	P35637	lncRNA	protein
PCDH9-AS4	P35637	lncRNA	protein
ATXN8OS	P35637	lncRNA	protein
LINC00348	P35637	lncRNA	protein
LINC00393	P35637	lncRNA	protein
LINC00402	P35637	lncRNA	protein
LINC00381	P35637	lncRNA	protein
LINC00347	P35637	lncRNA	protein
MYCBP2-AS1	P35637	lncRNA	protein
MYCBP2-AS2	P35637	lncRNA	protein
RNF219-AS1	P35637	lncRNA	protein
LINC00446	P35637	lncRNA	protein
LINC00331	P35637	lncRNA	protein
RBM26-AS1	P35637	lncRNA	protein
LINC00333	P35637	lncRNA	protein
LINC00351	P35637	lncRNA	protein
MIR4500HG	P35637	lncRNA	protein
LINC00433	P35637	lncRNA	protein
LINC00410	P35637	lncRNA	protein
MIR17HG	P35637	lncRNA	protein
GPC5-AS2	P35637	lncRNA	protein
GPC5-IT1	P35637	lncRNA	protein
GPC5-AS1	P35637	lncRNA	protein
GPC6-AS2	P35637	lncRNA	protein
GPC6-AS1	P35637	lncRNA	protein
LINC00391	P35637	lncRNA	protein
SOX21-AS1	P35637	lncRNA	protein
CLDN10-AS1	P35637	lncRNA	protein
FARP1-AS1	P35637	lncRNA	protein
DOCK9-AS1	P35637	lncRNA	protein
UBAC2-AS1	P35637	lncRNA	protein
CLYBL-AS2	P35637	lncRNA	protein
CLYBL-AS1	P35637	lncRNA	protein
PCCA-AS1	P35637	lncRNA	protein
NALCN-AS1	P35637	lncRNA	protein
FGF14-IT1	P35637	lncRNA	protein
FGF14-AS1	P35637	lncRNA	protein
LINC00343	P35637	lncRNA	protein
LINC00460	P35637	lncRNA	protein
LINC00443	P35637	lncRNA	protein
FAM155A-IT1	P35637	lncRNA	protein
MYO16-AS2	P35637	lncRNA	protein
MYO16-AS1	P35637	lncRNA	protein
LINC00676	P35637	lncRNA	protein
AL162497.1	P35637	lncRNA	protein
COL4A2-AS2	P35637	lncRNA	protein
COL4A2-AS1	P35637	lncRNA	protein
AL139385.1	P35637	lncRNA	protein
ANKRD10-IT1	P35637	lncRNA	protein
ARHGEF7-AS2	P35637	lncRNA	protein
ARHGEF7-IT1	P35637	lncRNA	protein
ARHGEF7-AS1	P35637	lncRNA	protein
LINC00354	P35637	lncRNA	protein
LINC00404	P35637	lncRNA	protein
ATP11A-AS1	P35637	lncRNA	protein
AL356740.1	P35637	lncRNA	protein
GRTP1-AS1	P35637	lncRNA	protein
DCUN1D2-AS	P35637	lncRNA	protein
GAS6-AS1	P35637	lncRNA	protein
LINC00565	P35637	lncRNA	protein
RASA3-IT1	P35637	lncRNA	protein
AL589743.1	P35637	lncRNA	protein
LINC00641	P35637	lncRNA	protein
PRMT5-AS1	P35637	lncRNA	protein
LINC00596	P35637	lncRNA	protein
DHRS4-AS1	P35637	lncRNA	protein
ARHGAP5-AS1	P35637	lncRNA	protein
LINC00609	P35637	lncRNA	protein
PTCSC3	P35637	lncRNA	protein
LINC00517	P35637	lncRNA	protein
LINC00639	P35637	lncRNA	protein
LINC00871	P35637	lncRNA	protein
LINC00648	P35637	lncRNA	protein
LINC00519	P35637	lncRNA	protein
LINC00640	P35637	lncRNA	protein
FRMD6-AS2	P35637	lncRNA	protein
KTN1-AS1	P35637	lncRNA	protein
LINC00520	P35637	lncRNA	protein
HIF1A-AS1	P35637	lncRNA	protein
HIF1A-AS2	P35637	lncRNA	protein
LINC00644	P35637	lncRNA	protein
DIO2-AS1	P35637	lncRNA	protein
FOXN3-AS1	P35637	lncRNA	protein
FOXN3-AS2	P35637	lncRNA	protein
ITPK1-AS1	P35637	lncRNA	protein
FAM181A-AS1	P35637	lncRNA	protein
DICER1-AS1	P35637	lncRNA	protein
SNHG10	P35637	lncRNA	protein
AL109767.1	P35637	lncRNA	protein
AL157871.2	P35637	lncRNA	protein
MEG3	P35637	lncRNA	protein
MEG8	P35637	lncRNA	protein
MEG9	P35637	lncRNA	protein
AL132709.1	P35637	lncRNA	protein
LINC00524	P35637	lncRNA	protein
DIO3OS	P35637	lncRNA	protein
LINC00638	P35637	lncRNA	protein
AL928654.1	P35637	lncRNA	protein
LINC00226	P35637	lncRNA	protein
PWRN2	P35637	lncRNA	protein
PWRN1	P35637	lncRNA	protein
AC144833.1	P35637	lncRNA	protein
GOLGA8M	P35637	lncRNA	protein
AC123768.4	P35637	lncRNA	protein
SRP14-AS1	P35637	lncRNA	protein
PLCB2-AS1	P35637	lncRNA	protein
RAD51-AS1	P35637	lncRNA	protein
OIP5-AS1	P35637	lncRNA	protein
GABPB1-AS1	P35637	lncRNA	protein
LINC00926	P35637	lncRNA	protein
USP3-AS1	P35637	lncRNA	protein
AC100830.3	P35637	lncRNA	protein
IQCH-AS1	P35637	lncRNA	protein
HEXA-AS1	P35637	lncRNA	protein
ADPGK-AS1	P35637	lncRNA	protein
UBL7-AS1	P35637	lncRNA	protein
DNM1P35	P35637	lncRNA	protein
AGBL1-AS1	P35637	lncRNA	protein
NTRK3-AS1	P35637	lncRNA	protein
LINC00928	P35637	lncRNA	protein
AC068831.6	P35637	lncRNA	protein
PRC1-AS1	P35637	lncRNA	protein
LINC00930	P35637	lncRNA	protein
LINC00924	P35637	lncRNA	protein
NR2F2-AS1	P35637	lncRNA	protein
LINC00923	P35637	lncRNA	protein
SPATA41	P35637	lncRNA	protein
SSTR5-AS1	P35637	lncRNA	protein
SNHG9	P35637	lncRNA	protein
AC141586.5	P35637	lncRNA	protein
SRRM2-AS1	P35637	lncRNA	protein
LINC00514	P35637	lncRNA	protein
AC006111.1	P35637	lncRNA	protein
AC020663.1	P35637	lncRNA	protein
BCAR4	P35637	lncRNA	protein
AC009134.1	P35637	lncRNA	protein
U91319.1	P35637	lncRNA	protein
U95743.1	P35637	lncRNA	protein
AC040173.1	P35637	lncRNA	protein
AC012317.1	P35637	lncRNA	protein
IL21R-AS1	P35637	lncRNA	protein
AC002551.1	P35637	lncRNA	protein
FBXL19-AS1	P35637	lncRNA	protein
AC135050.5	P35637	lncRNA	protein
C16orf97	P35637	lncRNA	protein
CASC16	P35637	lncRNA	protein
AC007347.1	P35637	lncRNA	protein
CRNDE	P35637	lncRNA	protein
AC012322.1	P35637	lncRNA	protein
LINC00922	P35637	lncRNA	protein
VAC14-AS1	P35637	lncRNA	protein
AC009120.4	P35637	lncRNA	protein
AC009120.6	P35637	lncRNA	protein
AC009120.3	P35637	lncRNA	protein
AC009120.5	P35637	lncRNA	protein
LINC00311	P35637	lncRNA	protein
FENDRR	P35637	lncRNA	protein
SNAI3-AS1	P35637	lncRNA	protein
LINC00304	P35637	lncRNA	protein
VPS9D1-AS1	P35637	lncRNA	protein
FAM157C	P35637	lncRNA	protein
AC087392.1	P35637	lncRNA	protein
AC016292.1	P35637	lncRNA	protein
AC144836.1	P35637	lncRNA	protein
PITPNA-AS1	P35637	lncRNA	protein
MIR22HG	P35637	lncRNA	protein
AC099684.1	P35637	lncRNA	protein
AC090617.1	P35637	lncRNA	protein
AL450226.2	P35637	lncRNA	protein
AC091153.4	P35637	lncRNA	protein
AC087501.1	P35637	lncRNA	protein
LINC00670	P35637	lncRNA	protein
COX10-AS1	P35637	lncRNA	protein
AC005304.1	P35637	lncRNA	protein
AC005224.2	P35637	lncRNA	protein
MPRIP-AS1	P35637	lncRNA	protein
RAI1-AS1	P35637	lncRNA	protein
SMCR5	P35637	lncRNA	protein
EPN2-AS1	P35637	lncRNA	protein
AC004448.2	P35637	lncRNA	protein
AC015726.1	P35637	lncRNA	protein
AC126365.1	P35637	lncRNA	protein
SPAG5-AS1	P35637	lncRNA	protein
AC024619.2	P35637	lncRNA	protein
AC104984.4	P35637	lncRNA	protein
AC084809.2	P35637	lncRNA	protein
AC011193.1	P35637	lncRNA	protein
AC015849.2	P35637	lncRNA	protein
RAMP2-AS1	P35637	lncRNA	protein
NBR2	P35637	lncRNA	protein
LINC00910	P35637	lncRNA	protein
ASB16-AS1	P35637	lncRNA	protein
MAP3K14-AS1	P35637	lncRNA	protein
AC091132.1	P35637	lncRNA	protein
MAPT-AS1	P35637	lncRNA	protein
KANSL1-AS1	P35637	lncRNA	protein
HOXB-AS1	P35637	lncRNA	protein
AC091133.1	P35637	lncRNA	protein
AC002401.1	P35637	lncRNA	protein
CACNA1G-AS1	P35637	lncRNA	protein
TOB1-AS1	P35637	lncRNA	protein
AC099850.1	P35637	lncRNA	protein
AC006947.1	P35637	lncRNA	protein
ABCA9-AS1	P35637	lncRNA	protein
KCNJ2-AS1	P35637	lncRNA	protein
LINC00511	P35637	lncRNA	protein
RNF157-AS1	P35637	lncRNA	protein
SNHG16	P35637	lncRNA	protein
TNRC6C-AS1	P35637	lncRNA	protein
AC100791.1	P35637	lncRNA	protein
AC027601.1	P35637	lncRNA	protein
LINC00482	P35637	lncRNA	protein
AC132872.1	P35637	lncRNA	protein
AP005530.1	P35637	lncRNA	protein
LINC00470	P35637	lncRNA	protein
DLGAP1-AS1	P35637	lncRNA	protein
DLGAP1-AS2	P35637	lncRNA	protein
DLGAP1-AS3	P35637	lncRNA	protein
DLGAP1-AS4	P35637	lncRNA	protein
DLGAP1-AS5	P35637	lncRNA	protein
LINC00667	P35637	lncRNA	protein
AP001029.1	P35637	lncRNA	protein
AP005482.1	P35637	lncRNA	protein
LDLRAD4-AS1	P35637	lncRNA	protein
AQP4-AS1	P35637	lncRNA	protein
LINC00907	P35637	lncRNA	protein
LINC00305	P35637	lncRNA	protein
LINC00909	P35637	lncRNA	protein
LINC00683	P35637	lncRNA	protein
RBFADN	P35637	lncRNA	protein
CIRBP-AS1	P35637	lncRNA	protein
CSNK1G2-AS1	P35637	lncRNA	protein
AC004490.1	P35637	lncRNA	protein
AC005262.2	P35637	lncRNA	protein
AC010649.1	P35637	lncRNA	protein
CACTIN-AS1	P35637	lncRNA	protein
AC007292.3	P35637	lncRNA	protein
AC011498.1	P35637	lncRNA	protein
MIR7-3HG	P35637	lncRNA	protein
AC005523.2	P35637	lncRNA	protein
RAB11B-AS1	P35637	lncRNA	protein
AC092316.1	P35637	lncRNA	protein
AC007787.2	P35637	lncRNA	protein
AC003956.1	P35637	lncRNA	protein
AC004257.1	P35637	lncRNA	protein
AC005785.2	P35637	lncRNA	protein
LINC00905	P35637	lncRNA	protein
LINC00661	P35637	lncRNA	protein
AC005387.2	P35637	lncRNA	protein
AC005253.2	P35637	lncRNA	protein
AC002306.1	P35637	lncRNA	protein
LINC00663	P35637	lncRNA	protein
LINC00664	P35637	lncRNA	protein
LINC00662	P35637	lncRNA	protein
AC005616.1	P35637	lncRNA	protein
AC079466.1	P35637	lncRNA	protein
AC011524.1	P35637	lncRNA	protein
AC011524.2	P35637	lncRNA	protein
LINC00906	P35637	lncRNA	protein
AC008992.1	P35637	lncRNA	protein
LINC00904	P35637	lncRNA	protein
HPN-AS1	P35637	lncRNA	protein
AC020907.2	P35637	lncRNA	protein
AC002511.1	P35637	lncRNA	protein
AF038458.3	P35637	lncRNA	protein
LINC00665	P35637	lncRNA	protein
ZNF571-AS1	P35637	lncRNA	protein
AC067969.2	P35637	lncRNA	protein
LIPE-AS1	P35637	lncRNA	protein
L34079.3	P35637	lncRNA	protein
DACT3-AS1	P35637	lncRNA	protein
NAPA-AS1	P35637	lncRNA	protein
NUCB1-AS1	P35637	lncRNA	protein
PTOV1-AS1	P35637	lncRNA	protein
LENG8-AS1	P35637	lncRNA	protein
ZNF582-AS1	P35637	lncRNA	protein
ZNF667-AS1	P35637	lncRNA	protein
AC005498.3	P35637	lncRNA	protein
