source_node	target_node	Source Node Attribute	Target Node Attribute
1S1I-3	1S1I-S	lncRNA	protein
1WZ2-D	1WZ2-B	lncRNA	protein
1MJ1-Q	1MJ1-A	lncRNA	protein
2WH4-A	2WH4-R	lncRNA	protein
2WH2-A	2WH2-U	lncRNA	protein
2WH4-A	2WH4-3	lncRNA	protein
2WH4-A	2WH4-F	lncRNA	protein
2WH2-A	2WH2-H	lncRNA	protein
2WH4-A	2WH4-G	lncRNA	protein
2WH2-A	2WH2-5	lncRNA	protein
2WH2-A	2WH2-X	lncRNA	protein
2WH4-A	2WH4-0	lncRNA	protein
2WH4-A	2WH4-E	lncRNA	protein
2WH2-A	2WH2-P	lncRNA	protein
2WH2-A	2WH2-K	lncRNA	protein
2WH4-A	2WH4-Q	lncRNA	protein
2WH4-A	2WH4-2	lncRNA	protein
2WH2-A	2WH2-S	lncRNA	protein
2WH2-A	2WH2-V	lncRNA	protein
2WH4-A	2WH4-D	lncRNA	protein
2WH4-A	2WH4-W	lncRNA	protein
2WH2-A	2WH2-6	lncRNA	protein
2WH2-A	2WH2-I	lncRNA	protein
2WH4-A	2WH4-Y	lncRNA	protein
2WH2-A	2WH2-N	lncRNA	protein
2WH2-A	2WH2-9	lncRNA	protein
2WH2-A	2WH2-C	lncRNA	protein
2WH2-A	2WH2-8	lncRNA	protein
2WH4-A	2WH4-Z	lncRNA	protein
2WH2-A	2WH2-T	lncRNA	protein
2WH2-A	2WH2-7	lncRNA	protein
2WH4-A	2WH4-1	lncRNA	protein
2WH2-A	2WH2-O	lncRNA	protein
2I2U-W	2I2U-M	lncRNA	protein
2I2U-W	2I2U-I	lncRNA	protein
2C51-R	2C51-C	lncRNA	protein
2ZZM-B	2ZZM-A	lncRNA	protein
2B3J-E	2B3J-B	lncRNA	protein
3G8S-R	3G8S-D	lncRNA	protein
1LNG-B	1LNG-A	lncRNA	protein
2R8S-R	2R8S-L	lncRNA	protein
1G1X-I	1G1X-F	lncRNA	protein
1G1X-I	1G1X-H	lncRNA	protein
1G1X-D	1G1X-B	lncRNA	protein
3DD2-B	3DD2-H	lncRNA	protein
3DD2-B	3DD2-L	lncRNA	protein
2PXQ-B	2PXQ-A	lncRNA	protein
1ZDK-S	1ZDK-B	lncRNA	protein
3KIS-X	3KIS-C	lncRNA	protein
3KIS-X	3KIS-G	lncRNA	protein
3KIS-X	3KIS-Y	lncRNA	protein
3KIS-X	3KIS-E	lncRNA	protein
2XB2-R	2XB2-S	lncRNA	protein
2XB2-R	2XB2-X	lncRNA	protein
2WDI-A	2WDI-R	lncRNA	protein
2WDJ-A	2WDJ-U	lncRNA	protein
2WDL-A	2WDL-3	lncRNA	protein
2WDJ-A	2WDJ-F	lncRNA	protein
2WDJ-A	2WDJ-H	lncRNA	protein
2WDJ-A	2WDJ-G	lncRNA	protein
2WDI-A	2WDI-5	lncRNA	protein
2WDL-A	2WDL-Q	lncRNA	protein
2WDN-A	2WDN-X	lncRNA	protein
2WDJ-A	2WDJ-0	lncRNA	protein
2WDN-A	2WDN-E	lncRNA	protein
2WDJ-A	2WDJ-P	lncRNA	protein
2WDN-A	2WDN-Q	lncRNA	protein
2WDN-A	2WDN-2	lncRNA	protein
2WDJ-A	2WDJ-S	lncRNA	protein
2WDL-A	2WDL-S	lncRNA	protein
2WDJ-A	2WDJ-V	lncRNA	protein
2WDN-A	2WDN-D	lncRNA	protein
2WDL-A	2WDL-0	lncRNA	protein
2WDL-A	2WDL-W	lncRNA	protein
2WDI-A	2WDI-6	lncRNA	protein
2WDJ-A	2WDJ-8	lncRNA	protein
2WDL-A	2WDL-I	lncRNA	protein
2WDN-A	2WDN-Y	lncRNA	protein
2WDJ-A	2WDJ-N	lncRNA	protein
2WDJ-A	2WDJ-9	lncRNA	protein
2WDL-A	2WDL-C	lncRNA	protein
2WDI-A	2WDI-8	lncRNA	protein
2WDN-A	2WDN-Z	lncRNA	protein
2WDN-A	2WDN-T	lncRNA	protein
2WDJ-A	2WDJ-7	lncRNA	protein
2WDJ-A	2WDJ-1	lncRNA	protein
2WDI-A	2WDI-O	lncRNA	protein
1Q2R-E	1Q2R-D	lncRNA	protein
2IZ8-S	2IZ8-C	lncRNA	protein
1RY1-E	1RY1-D	lncRNA	protein
1RY1-E	1RY1-C	lncRNA	protein
2ZH2-B	2ZH2-A	lncRNA	protein
2ZH6-B	2ZH6-A	lncRNA	protein
2CT8-D	2CT8-B	lncRNA	protein
1RY1-N	1RY1-D	lncRNA	protein
1RY1-N	1RY1-C	lncRNA	protein
3D5A-A	3D5A-M	lncRNA	protein
3D5A-A	3D5A-X	lncRNA	protein
3F1G-A	3F1G-K	lncRNA	protein
3D5A-A	3D5A-J	lncRNA	protein
3D5A-A	3D5A-F	lncRNA	protein
3F1G-A	3F1G-I	lncRNA	protein
3D5C-A	3D5C-C	lncRNA	protein
3D5C-A	3D5C-L	lncRNA	protein
3F1E-A	3F1E-G	lncRNA	protein
3D5C-A	3D5C-T	lncRNA	protein
3F1E-A	3F1E-N	lncRNA	protein
3F1G-A	3F1G-Q	lncRNA	protein
3F1E-A	3F1E-U	lncRNA	protein
3F1G-A	3F1G-R	lncRNA	protein
3F1G-A	3F1G-S	lncRNA	protein
3F1E-A	3F1E-P	lncRNA	protein
3F1G-A	3F1G-H	lncRNA	protein
3F1G-A	3F1G-B	lncRNA	protein
3D5C-A	3D5C-O	lncRNA	protein
3D5C-A	3D5C-E	lncRNA	protein
3F1E-A	3F1E-D	lncRNA	protein
1T0K-D	1T0K-B	lncRNA	protein
1S1I-4	1S1I-F	lncRNA	protein
1S1I-4	1S1I-Q	lncRNA	protein
1S1I-4	1S1I-J	lncRNA	protein
1S1I-4	1S1I-I	lncRNA	protein
1S1I-4	1S1I-E	lncRNA	protein
2C4Q-R	2C4Q-B	lncRNA	protein
2B2E-S	2B2E-C	lncRNA	protein
1GTF-W	1GTF-L	lncRNA	protein
2R92-P	2R92-B	lncRNA	protein
2R92-P	2R92-A	lncRNA	protein
1E7K-C	1E7K-B	lncRNA	protein
2I91-D	2I91-A	lncRNA	protein
1MFQ-A	1MFQ-C	lncRNA	protein
1RY1-A	1RY1-W	lncRNA	protein
1RY1-A	1RY1-B	lncRNA	protein
1L9A-B	1L9A-A	lncRNA	protein
2J37-A	2J37-W	lncRNA	protein
1ZDK-R	1ZDK-A	lncRNA	protein
2CZJ-H	2CZJ-G	lncRNA	protein
3DEG-J	3DEG-C	lncRNA	protein
2J28-A	2J28-Y	lncRNA	protein
2J28-A	2J28-F	lncRNA	protein
2WWQ-A	2WWQ-Y	lncRNA	protein
2WWQ-A	2WWQ-M	lncRNA	protein
3FIK-A	3FIK-O	lncRNA	protein
3E1B-A	3E1B-C	lncRNA	protein
2ZH8-B	2ZH8-A	lncRNA	protein
3BO3-B	3BO3-A	lncRNA	protein
1ZSE-R	1ZSE-A	lncRNA	protein
3HHZ-R	3HHZ-N	lncRNA	protein
2ZKQ-F	2ZKQ-I	lncRNA	protein
3I1Q-V	3I1Q-M	lncRNA	protein
3I1Q-V	3I1Q-I	lncRNA	protein
3KNJ-V	3KNJ-L	lncRNA	protein
3KNJ-V	3KNJ-G	lncRNA	protein
1JGO-1	1JGO-N	lncRNA	protein
1JGO-1	1JGO-F	lncRNA	protein
1JGO-1	1JGO-O	lncRNA	protein
3DKN-E	3DKN-A	lncRNA	protein
2I82-F	2I82-B	lncRNA	protein
3I9B-1	3I9B-N	lncRNA	protein
3I9D-1	3I9D-F	lncRNA	protein
3I9D-1	3I9D-O	lncRNA	protein
3I9D-1	3I9D-J	lncRNA	protein
3I9B-1	3I9B-U	lncRNA	protein
3I9B-1	3I9B-H	lncRNA	protein
2ZKR-O	2ZKR-5	lncRNA	protein
2WW9-E	2WW9-A	lncRNA	protein
2WWA-E	2WWA-O	lncRNA	protein
2WWA-E	2WWA-I	lncRNA	protein
2WWA-E	2WWA-L	lncRNA	protein
3KNM-A	3KNM-R	lncRNA	protein
3HUX-A	3HUX-U	lncRNA	protein
3KNK-A	3KNK-3	lncRNA	protein
3KNM-A	3KNM-F	lncRNA	protein
3KNO-A	3KNO-H	lncRNA	protein
3KNK-A	3KNK-G	lncRNA	protein
3KNM-A	3KNM-T	lncRNA	protein
3KNM-A	3KNM-5	lncRNA	protein
3KNI-A	3KNI-Q	lncRNA	protein
3HUX-A	3HUX-X	lncRNA	protein
3KNM-A	3KNM-0	lncRNA	protein
3KNM-A	3KNM-E	lncRNA	protein
3KNI-A	3KNI-P	lncRNA	protein
3HUX-A	3HUX-Q	lncRNA	protein
3KNI-A	3KNI-2	lncRNA	protein
3HUX-A	3HUX-S	lncRNA	protein
3KNO-A	3KNO-V	lncRNA	protein
3HUX-A	3HUX-D	lncRNA	protein
3KNI-A	3KNI-W	lncRNA	protein
3KNI-A	3KNI-6	lncRNA	protein
3HUX-A	3HUX-I	lncRNA	protein
3KNI-A	3KNI-Y	lncRNA	protein
3KNK-A	3KNK-N	lncRNA	protein
3KNO-A	3KNO-9	lncRNA	protein
3KNO-A	3KNO-C	lncRNA	protein
3KNI-A	3KNI-8	lncRNA	protein
3HUZ-A	3HUZ-Z	lncRNA	protein
3HUX-A	3HUX-T	lncRNA	protein
3KNI-A	3KNI-7	lncRNA	protein
3KNO-A	3KNO-1	lncRNA	protein
3HUZ-A	3HUZ-O	lncRNA	protein
1G1X-E	1G1X-F	lncRNA	protein
1G1X-E	1G1X-C	lncRNA	protein
1G1X-J	1G1X-G	lncRNA	protein
2BQ5-S	2BQ5-C	lncRNA	protein
2ZNI-C	2ZNI-A	lncRNA	protein
3EGZ-B	3EGZ-A	lncRNA	protein
2UUB-Y	2UUB-M	lncRNA	protein
2UUB-Y	2UUB-L	lncRNA	protein
3FIN-B	3FIN-3	lncRNA	protein
3KIY-B	3KIY-G	lncRNA	protein
3MRZ-B	3MRZ-W	lncRNA	protein
3MS1-B	3MS1-M	lncRNA	protein
3KIW-B	3KIW-S	lncRNA	protein
3FIN-B	3FIN-4	lncRNA	protein
3KIY-B	3KIY-4	lncRNA	protein
3FIN-B	3FIN-Z	lncRNA	protein
2ZKR-T	2ZKR-E	lncRNA	protein
1OOA-C	1OOA-A	lncRNA	protein
2ZKO-C	2ZKO-A	lncRNA	protein
2ZI0-D	2ZI0-B	lncRNA	protein
1U63-B	1U63-A	lncRNA	protein
3I1M-A	3I1M-M	lncRNA	protein
3ORA-A	3ORA-K	lncRNA	protein
3I1M-A	3I1M-D	lncRNA	protein
3I1Z-A	3I1Z-J	lncRNA	protein
3I1Q-A	3I1Q-E	lncRNA	protein
3I1M-A	3I1M-I	lncRNA	protein
3I1Q-A	3I1Q-C	lncRNA	protein
3I1M-A	3I1M-L	lncRNA	protein
3ORA-A	3ORA-M	lncRNA	protein
3I1Q-A	3I1Q-R	lncRNA	protein
3OR9-A	3OR9-S	lncRNA	protein
3OR9-A	3OR9-Q	lncRNA	protein
3I1M-A	3I1M-N	lncRNA	protein
3I1M-A	3I1M-T	lncRNA	protein
3I1Q-A	3I1Q-P	lncRNA	protein
3I1M-A	3I1M-R	lncRNA	protein
3I1Q-A	3I1Q-G	lncRNA	protein
3I1M-A	3I1M-F	lncRNA	protein
3I1Q-A	3I1Q-U	lncRNA	protein
3I1Z-A	3I1Z-H	lncRNA	protein
3OR9-A	3OR9-B	lncRNA	protein
3ORA-A	3ORA-O	lncRNA	protein
3ORA-A	3ORA-E	lncRNA	protein
3ORA-A	3ORA-D	lncRNA	protein
1JGP-1	1JGP-N	lncRNA	protein
1JGP-1	1JGP-F	lncRNA	protein
1JGP-1	1JGP-O	lncRNA	protein
1JGP-1	1JGP-H	lncRNA	protein
3FOZ-D	3FOZ-B	lncRNA	protein
2E5L-A	2E5L-M	lncRNA	protein
2E5L-A	2E5L-K	lncRNA	protein
2E5L-A	2E5L-J	lncRNA	protein
2E5L-A	2E5L-F	lncRNA	protein
2E5L-A	2E5L-C	lncRNA	protein
2E5L-A	2E5L-L	lncRNA	protein
2E5L-A	2E5L-I	lncRNA	protein
2E5L-A	2E5L-G	lncRNA	protein
2E5L-A	2E5L-T	lncRNA	protein
2E5L-A	2E5L-N	lncRNA	protein
2E5L-A	2E5L-Q	lncRNA	protein
2E5L-A	2E5L-V	lncRNA	protein
2E5L-A	2E5L-R	lncRNA	protein
2E5L-A	2E5L-S	lncRNA	protein
2E5L-A	2E5L-P	lncRNA	protein
2E5L-A	2E5L-H	lncRNA	protein
2E5L-A	2E5L-B	lncRNA	protein
2E5L-A	2E5L-O	lncRNA	protein
2E5L-A	2E5L-E	lncRNA	protein
2E5L-A	2E5L-D	lncRNA	protein
1JBR-D	1JBR-B	lncRNA	protein
3CUN-C	3CUN-A	lncRNA	protein
3CUL-C	3CUL-A	lncRNA	protein
2IZ9-S	2IZ9-C	lncRNA	protein
2J0Q-E	2J0Q-T	lncRNA	protein
2J0Q-E	2J0Q-A	lncRNA	protein
3BBO-B	3BBO-H	lncRNA	protein
3BBO-B	3BBO-X	lncRNA	protein
3BBO-B	3BBO-Q	lncRNA	protein
3BBO-B	3BBO-1	lncRNA	protein
3BBO-B	3BBO-O	lncRNA	protein
3KS8-E	3KS8-A	lncRNA	protein
1TRJ-B	1TRJ-A	lncRNA	protein
2DR7-B	2DR7-A	lncRNA	protein
2GIC-R	2GIC-E	lncRNA	protein
3ICQ-E	3ICQ-C	lncRNA	protein
3ICQ-E	3ICQ-U	lncRNA	protein
2IPY-D	2IPY-A	lncRNA	protein
1FEU-E	1FEU-D	lncRNA	protein
2RKJ-O	2RKJ-N	lncRNA	protein
3MOJ-A	3MOJ-B	lncRNA	protein
2ZKR-G	2ZKR-W	lncRNA	protein
2ZKR-G	2ZKR-O	lncRNA	protein
1HJI-A	1HJI-B	lncRNA	protein
2I82-G	2I82-C	lncRNA	protein
2I2P-W	2I2P-M	lncRNA	protein
2I2P-W	2I2P-I	lncRNA	protein
3BBO-C	3BBO-F	lncRNA	protein
3BBO-C	3BBO-L	lncRNA	protein
3BBO-C	3BBO-R	lncRNA	protein
3BBO-C	3BBO-P	lncRNA	protein
3BBO-C	3BBO-U	lncRNA	protein
3BBO-C	3BBO-2	lncRNA	protein
1QVF-3	1QVF-2	lncRNA	protein
3KNH-W	3KNH-M	lncRNA	protein
3KNH-Y	3KNH-K	lncRNA	protein
3KNH-W	3KNH-L	lncRNA	protein
3KNH-Y	3KNH-G	lncRNA	protein
1QRT-B	1QRT-A	lncRNA	protein
2V3C-M	2V3C-D	lncRNA	protein
2V3C-M	2V3C-A	lncRNA	protein
1C9S-W	1C9S-F	lncRNA	protein
3I1Z-X	3I1Z-L	lncRNA	protein
3EQ3-B	3EQ3-I	lncRNA	protein
3I8G-B	3I8G-P	lncRNA	protein
2WH1-V	2WH1-Y	lncRNA	protein
2WDG-W	2WDG-K	lncRNA	protein
2V46-V	2V46-I	lncRNA	protein
3I8G-B	3I8G-O	lncRNA	protein
2X9R-W	2X9R-G	lncRNA	protein
2ZXU-C	2ZXU-A	lncRNA	protein
3I8H-B	3I8H-V	lncRNA	protein
3I9C-A	3I9C-0	lncRNA	protein
3I9C-A	3I9C-1	lncRNA	protein
3I9C-A	3I9C-X	lncRNA	protein
3I9C-A	3I9C-F	lncRNA	protein
3I9C-A	3I9C-H	lncRNA	protein
3I9C-A	3I9C-G	lncRNA	protein
3I9C-A	3I9C-5	lncRNA	protein
3I9C-A	3I9C-T	lncRNA	protein
3I9C-A	3I9C-3	lncRNA	protein
3I9C-A	3I9C-E	lncRNA	protein
3I9C-A	3I9C-O	lncRNA	protein
3I9C-A	3I9C-P	lncRNA	protein
3I9C-A	3I9C-W	lncRNA	protein
3I9C-A	3I9C-Q	lncRNA	protein
3I9C-A	3I9C-2	lncRNA	protein
3I9C-A	3I9C-D	lncRNA	protein
3I9C-A	3I9C-S	lncRNA	protein
3I9C-A	3I9C-6	lncRNA	protein
3I9C-A	3I9C-K	lncRNA	protein
3I9C-A	3I9C-U	lncRNA	protein
3I9C-A	3I9C-M	lncRNA	protein
3I9C-A	3I9C-8	lncRNA	protein
3I9C-A	3I9C-V	lncRNA	protein
3I9C-A	3I9C-R	lncRNA	protein
3I9C-A	3I9C-7	lncRNA	protein
3I9C-A	3I9C-Z	lncRNA	protein
3I9C-A	3I9C-N	lncRNA	protein
2ANN-B	2ANN-A	lncRNA	protein
1ZDH-S	1ZDH-B	lncRNA	protein
3HAY-E	3HAY-C	lncRNA	protein
3HAY-E	3HAY-A	lncRNA	protein
3HAY-E	3HAY-D	lncRNA	protein
2ZUF-B	2ZUF-A	lncRNA	protein
1NJP-5	1NJP-K	lncRNA	protein
2ZJR-X	2ZJR-P	lncRNA	protein
2ZJR-X	2ZJR-K	lncRNA	protein
1NWX-0	1NWX-O	lncRNA	protein
1NWX-0	1NWX-T	lncRNA	protein
1NWX-0	1NWX-X	lncRNA	protein
3CF5-X	3CF5-C	lncRNA	protein
1NWY-0	1NWY-E	lncRNA	protein
1NWY-0	1NWY-D	lncRNA	protein
1NKW-0	1NKW-Z	lncRNA	protein
2ZJQ-X	2ZJQ-R	lncRNA	protein
2ZJQ-X	2ZJQ-Q	lncRNA	protein
2ZJQ-X	2ZJQ-P	lncRNA	protein
1SM1-0	1SM1-U	lncRNA	protein
2OGN-0	2OGN-B	lncRNA	protein
1NKW-0	1NKW-J	lncRNA	protein
1NKW-0	1NKW-G	lncRNA	protein
3CF5-X	3CF5-J	lncRNA	protein
1NWX-0	1NWX-W	lncRNA	protein
2ZJR-X	2ZJR-L	lncRNA	protein
3CF5-X	3CF5-O	lncRNA	protein
2ZJP-X	2ZJP-O	lncRNA	protein
2ZJQ-X	2ZJQ-5	lncRNA	protein
1NWY-0	1NWY-A	lncRNA	protein
1NWY-0	1NWY-1	lncRNA	protein
2AAR-0	2AAR-7	lncRNA	protein
1NWY-0	1NWY-T	lncRNA	protein
1NWY-0	1NWY-F	lncRNA	protein
3CF5-X	3CF5-4	lncRNA	protein
1XBP-0	1XBP-H	lncRNA	protein
2ZJQ-X	2ZJQ-M	lncRNA	protein
2ZJR-X	2ZJR-3	lncRNA	protein
3CF5-X	3CF5-2	lncRNA	protein
1NWY-0	1NWY-Y	lncRNA	protein
1NKW-0	1NKW-1	lncRNA	protein
2ZJQ-X	2ZJQ-U	lncRNA	protein
1Y69-0	1Y69-8	lncRNA	protein
3CF5-X	3CF5-H	lncRNA	protein
1NKW-0	1NKW-E	lncRNA	protein
2IZN-S	2IZN-C	lncRNA	protein
2C4Y-R	2C4Y-A	lncRNA	protein
2ZKR-A	2ZKR-S	lncRNA	protein
3LWV-D	3LWV-B	lncRNA	protein
3HJW-D	3HJW-A	lncRNA	protein
3LWV-D	3LWV-C	lncRNA	protein
2B9O-V	2B9O-M	lncRNA	protein
1TTT-D	1TTT-B	lncRNA	protein
1ML5-B	1ML5-Z	lncRNA	protein
2B64-W	2B64-K	lncRNA	protein
2B9O-W	2B9O-G	lncRNA	protein
1P86-6	1P86-D	lncRNA	protein
2B64-V	2B64-I	lncRNA	protein
1GIX-C	1GIX-L	lncRNA	protein
1YL4-B	1YL4-O	lncRNA	protein
2GY9-W	2GY9-G	lncRNA	protein
3DEG-A	3DEG-H	lncRNA	protein
3DEG-A	3DEG-C	lncRNA	protein
2GYB-U	2GYB-L	lncRNA	protein
1ML5-B	1ML5-G	lncRNA	protein
1ML5-B	1ML5-P	lncRNA	protein
1TTT-D	1TTT-A	lncRNA	protein
1SZ1-F	1SZ1-B	lncRNA	protein
3E1C-E	3E1C-U	lncRNA	protein
1ZO1-F	1ZO1-I	lncRNA	protein
3ADC-C	3ADC-A	lncRNA	protein
2F8T-D	2F8T-A	lncRNA	protein
2ZM6-A	2ZM6-M	lncRNA	protein
2ZM6-A	2ZM6-K	lncRNA	protein
2ZM6-A	2ZM6-C	lncRNA	protein
2ZM6-A	2ZM6-J	lncRNA	protein
2ZM6-A	2ZM6-F	lncRNA	protein
2ZM6-A	2ZM6-I	lncRNA	protein
2ZM6-A	2ZM6-L	lncRNA	protein
2ZM6-A	2ZM6-G	lncRNA	protein
2ZM6-A	2ZM6-T	lncRNA	protein
2ZM6-A	2ZM6-N	lncRNA	protein
2ZM6-A	2ZM6-Q	lncRNA	protein
2ZM6-A	2ZM6-V	lncRNA	protein
2ZM6-A	2ZM6-R	lncRNA	protein
2ZM6-A	2ZM6-S	lncRNA	protein
2ZM6-A	2ZM6-P	lncRNA	protein
2ZM6-A	2ZM6-H	lncRNA	protein
2ZM6-A	2ZM6-B	lncRNA	protein
2ZM6-A	2ZM6-O	lncRNA	protein
2ZM6-A	2ZM6-E	lncRNA	protein
2ZM6-A	2ZM6-D	lncRNA	protein
2IHX-B	2IHX-A	lncRNA	protein
